307.281201609687,1092.36697215004,627.749221891056,378.704351227615,385.24492063041,384.58832029236,0
306.218492352258,1093.20885942061,631.571356154962,378.253622233181,384.936857494323,385.651029549789,0
305.166957952306,1093.9781076805,631.260097312935,378.18940465271,384.957935518219,386.702563949741,0
304.541304190876,1095.27345116589,634.354874579051,378.215301596457,384.652402319545,387.328217711172,0
303.507168811402,1095.56893433816,637.887811855442,378.709291531522,385.407180682915,388.362353090645,0
302.687492090984,1094.83122104745,639.51611031641,378.414622388515,385.289276646524,389.182029811063,0
302.077113797183,1092.89017114286,641.383150981702,377.491608535992,385.334461347711,389.792408104864,0
300.8674216263,1090.23163376563,642.267810375278,377.343863943768,384.34914560872,391.002100275747,0
299.474364272705,1091.21933683751,642.316984221279,376.182131805625,384.408885900826,392.395157629342,0
308.568051021693,1091.53247999215,641.329836854136,375.144736299496,384.022620660846,393.182563272433,0
307.592433527157,1091.66871855783,641.291866017641,373.200168106995,380.680025805761,394.158180766969,0
306.818735276941,1090.77158989761,641.782668853419,370.283068158679,377.092937675225,394.931879017184,0
306.050977187038,1086.70434768774,642.577915115377,369.070877987681,375.711270382797,395.699637107088,0
305.479002319759,1084.75490813556,645.535255156729,368.036783282166,373.361617607998,396.271611974366,0
305.099495222904,1084.59527253797,644.60777730162,367.248657202378,372.294749193003,396.651119071222,0
304.721422938913,1083.85215272274,643.8371608966,367.288827401585,372.390387513581,397.029191355212,0
304.532921469336,1084.31236484053,642.485580326177,366.63290952586,372.165153484405,397.217692824789,0
303.78244890393,1086.80921446888,642.363508420533,367.415634917306,372.820112370941,397.968165390196,0
302.852209637698,1089.40690969905,639.554093034484,367.527888423702,373.772914032142,398.898404656427,0
302.482523449566,1091.53975073649,639.109434177601,367.965276886612,374.815257482876,399.26809084456,0
301.74722601904,1094.62523324585,639.490801828237,368.932185623968,376.052081525381,400.003388275086,0
301.199279442577,1084.71794207582,641.290244464961,369.938433414658,376.493962662679,400.551334851548,0
300.473323441297,1088.16632880823,641.166738627757,370.42411074156,376.713826389505,401.277290852829,0
299.932294168472,1089.51825588582,644.093064076979,371.184838689948,377.950595532712,401.818320125654,0
299.573227355399,1088.05534831247,649.204974073324,372.301538665361,379.393517332605,402.177386938726,0
306.900933581363,1090.71479305472,645.856931399742,373.385688284593,380.36446072069,402.356438016105,0
307.302394785564,1093.18025479004,645.458083555817,373.698462182209,380.479407871029,402.535169073515,0
307.700828045888,1091.33596980318,645.538984396029,374.842938100554,381.05062043369,402.713581252865,0
307.167493448351,1091.76306845778,644.0959132914,375.814965380853,381.491501052228,403.246915850401,0
306.636988225382,1094.99289688753,644.421637287802,375.797515364724,381.516182344155,403.777421073371,0
306.109282515298,1095.59337311913,646.294140732435,376.283552187363,382.09838916221,404.305126783455,0
305.584346926683,1096.29951213235,646.737852415132,376.374594209321,382.79846591452,404.830062372069,0
318.353645842289,1097.84217138497,648.631840658314,377.38219841815,383.084548743421,405.352256770185,0
317.834164154579,1100.85953661978,651.045799073066,377.487869406564,383.118598236965,405.871738457895,0
317.489336226687,1101.78911659992,650.985196180043,378.500634577287,384.575285254802,406.216566385787,0
316.974313629056,1104.23136508175,649.108488585226,378.878655188217,385.608314297045,406.731588983418,0
316.461929929069,1094.78724219178,650.710169903125,379.32338387917,385.06368437138,407.243972683405,0
315.444972012106,1101.28584261901,650.745333940586,379.393854934919,386.563345747245,408.260930600368,0
314.940345205343,1102.09870169227,650.960727182163,379.972559617315,387.829040499664,408.76555740713,0
314.271446390264,1100.51950461115,656.265053374724,379.921549628525,388.729784230801,409.43445622221,0
313.938667380996,1097.27053587948,659.271278052015,380.261319130492,389.598711506275,409.767235231478,0
313.441566108794,1098.79671096272,661.532922084231,380.301763312106,390.323853469588,410.26433650368,0
312.946923715262,1096.86809316588,663.396421790334,379.79367532398,390.477480054213,410.758978897212,0
319.065818505925,1098.28150797924,666.509929828486,380.433110754285,390.503262958276,411.251186617755,0
318.739020829463,1100.35820754854,664.662924366003,380.729784344598,390.976445682633,411.577984294217,0
318.250818069733,1100.14496298627,665.129051092457,380.665937865437,391.174096565867,412.066187053947,0
317.603566619171,1102.04798884857,666.914543228949,380.691179202526,391.273675065141,412.713438504509,0
317.120862544339,1104.05189511082,668.933491002915,381.496063142777,391.429043287055,413.196142579341,0
316.480860359792,1094.56176692494,668.646104738506,381.306704784509,390.035722403069,413.836144763887,0
316.003532484527,1097.17780813178,669.028294323156,380.962853116186,390.523602589917,414.313472639153,0
315.370618979362,1098.0484572065,670.374180302486,381.737534610865,392.405631389125,414.946386144318,0
314.585068985331,1099.5578624214,669.939421641574,384.003257431644,394.475927843027,415.731936138349,0
313.650482743507,1097.84217138497,667.199952776505,383.291615969918,394.830093128874,416.666522380173,0
312.878278134116,1100.17831243881,670.191579321953,383.839928523628,395.518976882802,417.438726989564,0
312.111990859559,1099.4655534315,672.827700686575,384.171341029812,395.47644366506,418.205014264121,0
311.503160972834,1100.80322098573,671.47923248428,384.802279270993,395.853820286961,418.813844150846,0
310.596810357499,1104.25537679959,674.406762401863,385.55840738752,396.104933218519,419.720194766181,0
309.698600725916,1104.93968276464,674.828557903957,385.883507524591,396.912897344839,420.618404397764,0
309.104245335832,1105.17467810937,675.564924715105,386.513473151831,397.66171500187,421.212759787848,0
308.513401667215,1102.9893332155,676.813885783497,388.037938546361,398.210115445499,421.803603456465,0
307.633630596862,1100.45634706422,674.740551822616,386.18469813984,397.563046826542,422.683374526818,0
313.133882368776,1100.99522634142,677.021313288975,387.150200727061,398.094254089274,423.700086262362,0
312.127403707162,1102.89527203637,679.76836268905,387.627333323621,398.409061173617,424.706564923976,0
311.130954181218,1104.88243813771,679.954316208054,387.746882704487,397.325168006206,425.70301444992,0
323.278425491433,1104.55902722788,680.214658570476,388.478499606228,398.073903859891,426.829786934554,0
327.541847514189,1104.96034638482,683.567345319801,388.889009087617,398.067928694171,427.944004589878,0
339.432450237439,1105.96137474048,681.914274889488,389.120766150755,397.932271098499,429.045944114839,0
358.231211978498,1105.76133844675,685.069617712384,389.439046179624,397.254409247328,430.000279919529,0
364.561833142365,1105.37905566096,686.373075021122,389.224041393125,397.3656059782,430.945594183905,0
365.231478501877,1106.0824620246,689.173622427513,389.674366861159,397.896550968142,432.015123095579,0
370.842405018691,1106.59193539172,689.716503296923,390.139047993312,397.797927109084,433.073334028633,0
